TS,RN,Volts,mV,mV,mV,,
2023-09-23 06:43:00,189306,11.91,-0.001,-2558,-2857,,
2023-09-23 06:44:00,189307,11.89,-0.001,-2558,-2857,,
2023-09-23 06:45:00,189308,11.19,-0.001,-2559,-2857,,
2023-09-23 06:46:00,189309,11.89,-0.001,-2560,-2859,,
2023-09-23 06:47:00,189310,11.9,-0.001,-2560,-2859,,
2023-09-23 06:48:00,189311,11.88,-0.001,-2559,-2858,,
2023-09-23 06:49:00,189312,11.7,0,-2559,-2857,,
2023-09-23 06:50:00,189313,11.92,0.001,-2559,-2857,,
2023-09-23 06:51:00,189314,11.89,0.002,-2559,-2857,,
2023-09-23 06:52:00,189315,11.22,0.002,-2559,-2858,,
2023-09-23 06:53:00,189316,11.87,0.003,-2558,-2857,,
2023-09-23 06:54:00,189317,11.9,0.004,-2557,-2856,,
2023-09-23 06:55:00,189318,11.89,0.004,-2556,-2855,,
2023-09-23 06:56:00,189319,11.58,0.006,-2557,-2855,,
2023-09-23 06:57:00,189320,11.9,0.007,-2559,-2857,,
2023-09-23 06:58:00,189321,11.9,0.009,-2558,-2857,,
2023-09-23 06:59:00,189322,11.65,0.01,-2558,-2858,,
2023-09-23 07:00:00,189323,11.77,0.012,-2558,-2858,,
2023-09-23 07:01:00,189324,11.9,0.013,-2558,-2858,,
2023-09-23 07:02:00,189325,11.89,0.015,-2558,-2857,,
2023-09-23 07:03:00,189326,11.68,0.016,-2558,-2858,,
2023-09-23 07:04:00,189327,11.9,0.018,-2557,-2857,,
2023-09-23 07:05:00,189328,11.9,0.02,-2559,-2858,,
2023-09-23 07:06:00,189329,11.73,0.023,-2559,-2859,,
2023-09-23 07:07:00,189330,11.39,0.026,-2558,-2858,,
2023-09-23 07:08:00,189331,11.86,0.029,-2558,-2858,,
2023-09-23 07:09:00,189332,11.89,0.032,-2558,-2858,,
2023-09-23 07:10:00,189333,11.9,0.036,-2558,-2859,,
2023-09-23 07:11:00,189334,11.89,0.039,-2557,-2858,,
2023-09-23 07:12:00,189335,11.67,0.043,-2555,-2857,,
2023-09-23 07:13:00,189336,11.9,0.048,-2557,-2857,,
2023-09-23 07:14:00,189337,11.89,0.053,-2558,-2858,,
2023-09-23 07:15:00,189338,11.59,0.057,-2556,-2857,,
2023-09-23 07:16:00,189339,11.82,0.062,-2555,-2856,,
2023-09-23 07:17:00,189340,11.9,0.066,-2554,-2855,,
2023-09-23 07:18:00,189341,11.88,0.069,-2555,-2855,,
2023-09-23 07:19:00,189342,11.53,0.073,-2555,-2857,,
2023-09-23 07:20:00,189343,11.9,0.078,-2554,-2856,,
2023-09-23 07:21:00,189344,11.89,0.084,-2553,-2854,,
2023-09-23 07:22:00,189345,11.19,0.091,-2553,-2854,,
2023-09-23 07:23:00,189346,11.87,0.098,-2554,-2855,,
2023-09-23 07:24:00,189347,11.9,0.104,-2555,-2856,,
2023-09-23 07:25:00,189348,11.89,0.11,-2555,-2857,,
2023-09-23 07:26:00,189349,11.64,0.116,-2555,-2858,,
2023-09-23 07:27:00,189350,11.91,0.121,-2554,-2858,,
2023-09-23 07:28:00,189351,11.9,0.127,-2553,-2857,,
2023-09-23 07:29:00,189352,11.63,0.136,-2553,-2857,,
2023-09-23 07:30:00,189353,11.78,0.145,-2553,-2857,,
2023-09-23 07:31:00,189354,11.9,0.153,-2553,-2857,,
2023-09-23 07:32:00,189355,11.89,0.159,-2553,-2858,,
2023-09-23 07:33:00,189356,11.15,0.165,-2553,-2858,,
2023-09-23 07:34:00,189357,11.9,0.171,-2552,-2858,,
2023-09-23 07:35:00,189358,11.9,0.179,-2552,-2857,,
2023-09-23 07:36:00,189359,11.67,0.19,-2552,-2858,,
2023-09-23 07:37:00,189360,11.81,0.203,-2551,-2858,,
2023-09-23 07:38:00,189361,11.9,0.211,-2551,-2858,,
2023-09-23 07:39:00,189362,11.89,0.214,-2550,-2857,,
2023-09-23 07:40:00,189363,11.79,0.216,-2550,-2856,,
2023-09-23 07:41:00,189364,11.9,0.222,-2549,-2855,,
2023-09-23 07:42:00,189365,11.9,0.228,-2549,-2855,,
2023-09-23 07:43:00,189366,11.7,0.231,-2549,-2855,,
2023-09-23 07:44:00,189367,11.49,0.232,-2549,-2855,,
2023-09-23 07:45:00,189368,11.87,0.233,-2550,-2856,,
2023-09-23 07:46:00,189369,11.91,0.233,-2550,-2857,,
2023-09-23 07:47:00,189370,11.9,0.234,-2550,-2858,,
2023-09-23 07:48:00,189371,11.9,0.236,-2550,-2857,,
2023-09-23 07:49:00,189372,11.38,0.238,-2551,-2858,,
2023-09-23 07:50:00,189373,11.92,0.24,-2551,-2858,,
2023-09-23 07:51:00,189374,11.9,0.244,-2550,-2858,,
2023-09-23 07:52:00,189375,11.58,0.249,-2551,-2859,,
2023-09-23 07:53:00,189376,11.81,0.256,-2550,-2858,,
2023-09-23 07:54:00,189377,11.9,0.266,-2549,-2858,,
2023-09-23 07:55:00,189378,11.91,0.278,-2548,-2857,,
2023-09-23 07:56:00,189379,11.39,0.29,-2548,-2856,,
2023-09-23 07:57:00,189380,11.91,0.298,-2547,-2856,,
2023-09-23 07:58:00,189381,11.9,0.302,-2545,-2855,,
2023-09-23 07:59:00,189382,11.48,0.305,-2546,-2855,,
2023-09-23 08:00:00,189383,11.43,0.31,-2546,-2856,,
2023-09-23 08:01:00,189384,11.9,0.318,-2547,-2858,,
2023-09-23 08:02:00,189385,11.9,0.33,-2547,-2858,,
2023-09-23 08:03:00,189386,11.68,0.343,-2546,-2857,,
2023-09-23 08:04:00,189387,11.91,0.354,-2545,-2857,,
2023-09-23 08:05:00,189388,11.9,0.363,-2547,-2858,,
2023-09-23 08:06:00,189389,11.6,0.376,-2545,-2858,,
2023-09-23 08:07:00,189390,11.18,0.393,-2543,-2857,,
2023-09-23 08:08:00,189391,11.9,0.409,-2542,-2857,,
2023-09-23 08:09:00,189392,11.91,0.422,-2542,-2856,,
2023-09-23 08:10:00,189393,11.44,0.431,-2543,-2856,,
2023-09-23 08:11:00,189394,11.53,0.433,-2542,-2856,,
2023-09-23 08:12:00,189395,11.9,0.431,-2542,-2856,,
2023-09-23 08:13:00,189396,11.9,0.428,-2542,-2856,,
2023-09-23 08:14:00,189397,11.64,0.424,-2541,-2856,,
2023-09-23 08:15:00,189398,11.85,0.422,-2541,-2855,,
2023-09-23 08:16:00,189399,11.89,0.428,-2542,-2855,,
2023-09-23 08:17:00,189400,11.9,0.443,-2542,-2856,,
2023-09-23 08:18:00,189401,11.9,0.464,-2541,-2856,,
2023-09-23 08:19:00,189402,11.61,0.485,-2540,-2855,,
2023-09-23 08:20:00,189403,11.89,0.499,-2540,-2855,,
2023-09-23 08:21:00,189404,11.9,0.504,-2539,-2855,,
2023-09-23 08:22:00,189405,11.44,0.51,-2540,-2855,,
2023-09-23 08:23:00,189406,11.34,0.522,-2539,-2855,,
2023-09-23 08:24:00,189407,11.9,0.537,-2538,-2855,,
2023-09-23 08:25:00,189408,11.89,0.548,-2537,-2855,,
2023-09-23 08:26:00,189409,11.34,0.551,-2538,-2855,,
2023-09-23 08:27:00,189410,11.23,0.551,-2537,-2854,,
2023-09-23 08:28:00,189411,11.78,0.557,-2537,-2854,,
2023-09-23 08:29:00,189412,11.9,0.575,-2536,-2854,,
2023-09-23 08:30:00,189413,11.89,0.608,-2535,-2854,,
2023-09-23 08:31:00,189414,11.19,0.647,-2534,-2853,,
2023-09-23 08:32:00,189415,11.87,0.671,-2532,-2853,,
2023-09-23 08:33:00,189416,11.9,0.673,-2533,-2854,,
2023-09-23 08:34:00,189417,11.88,0.658,-2533,-2854,,
2023-09-23 08:35:00,189418,11.67,0.642,-2533,-2854,,
2023-09-23 08:36:00,189419,11.91,0.631,-2534,-2854,,
2023-09-23 08:37:00,189420,11.89,0.628,-2534,-2854,,
2023-09-23 08:38:00,189421,11.51,0.635,-2533,-2854,,
2023-09-23 08:39:00,189422,10.77,0.651,-2534,-2854,,
2023-09-23 08:40:00,189423,11.89,0.672,-2533,-2854,,
2023-09-23 08:41:00,189424,11.88,0.687,-2532,-2853,,
2023-09-23 08:42:00,189425,11.77,0.697,-2531,-2853,,
2023-09-23 08:43:00,189426,11.6,0.705,-2531,-2853,,
2023-09-23 08:44:00,189427,11.84,0.708,-2532,-2853,,
2023-09-23 08:45:00,189428,11.91,0.704,-2532,-2854,,
2023-09-23 08:46:00,189429,11.89,0.696,-2531,-2854,,
2023-09-23 08:47:00,189430,11.67,0.691,-2531,-2854,,
2023-09-23 08:48:00,189431,11.91,0.698,-2531,-2854,,
2023-09-23 08:49:00,189432,11.9,0.719,-2530,-2853,,
2023-09-23 08:50:00,189433,11.9,0.753,-2530,-2853,,
2023-09-23 08:51:00,189434,10.85,0.792,-2529,-2853,,
2023-09-23 08:52:00,189435,11.91,0.823,-2528,-2853,,
2023-09-23 08:53:00,189436,11.9,0.843,-2526,-2853,,
2023-09-23 08:54:00,189437,11.62,0.853,-2525,-2852,,
2023-09-23 08:55:00,189438,11.83,0.862,-2525,-2853,,
2023-09-23 08:56:00,189439,11.9,0.875,-2525,-2853,,
2023-09-23 08:57:00,189440,11.89,0.899,-2526,-2855,,
2023-09-23 08:58:00,189441,10.86,0.928,-2524,-2854,,
2023-09-23 08:59:00,189442,11.91,0.956,-2522,-2853,,
2023-09-23 09:00:00,189443,11.9,0.98,-2520,-2852,,
2023-09-23 09:01:00,189444,11.72,1.002,-2519,-2851,,
2023-09-23 09:02:00,189445,11.62,1.025,-2518,-2851,,
2023-09-23 09:03:00,189446,11.9,1.05,-2517,-2850,,
2023-09-23 09:04:00,189447,11.9,1.069,-2517,-2850,,
2023-09-23 09:05:00,189448,11.65,1.076,-2517,-2849,,
2023-09-23 09:06:00,189449,11.91,1.073,-2517,-2850,,
2023-09-23 09:07:00,189450,11.9,1.071,-2516,-2849,,
2023-09-23 09:08:00,189451,11.69,1.08,-2516,-2850,,
2023-09-23 09:09:00,189452,11.34,1.105,-2517,-2851,,
2023-09-23 09:10:00,189453,11.9,1.146,-2516,-2852,,
2023-09-23 09:11:00,189454,11.9,1.194,-2513,-2851,,
2023-09-23 09:12:00,189455,11.65,1.234,-2510,-2850,,
2023-09-23 09:13:00,189456,11.91,1.253,-2509,-2850,,
2023-09-23 09:14:00,189457,11.9,1.248,-2510,-2850,,
2023-09-23 09:15:00,189458,11.81,1.224,-2510,-2849,,
2023-09-23 09:16:00,189459,10.3,1.19,-2515,-2851,,
2023-09-23 09:17:00,189460,11.51,1.15,-2516,-2852,,
2023-09-23 09:18:00,189461,11.89,1.118,-2517,-2853,,
2023-09-23 09:19:00,189462,11.92,1.104,-2517,-2852,,
2023-09-23 09:20:00,189463,11.63,1.114,-2517,-2853,,
2023-09-23 09:21:00,189464,11.69,1.142,-2515,-2852,,
2023-09-23 09:22:00,189465,11.67,1.171,-2515,-2852,,
2023-09-23 09:23:00,189466,11.9,1.189,-2516,-2853,,
2023-09-23 09:24:00,189467,11.9,1.19,-2513,-2852,,
2023-09-23 09:25:00,189468,11.79,1.196,-2512,-2851,,
2023-09-23 09:26:00,189469,11.59,1.233,-2513,-2851,,
2023-09-23 09:27:00,189470,11.65,1.292,-2511,-2851,,
2023-09-23 09:28:00,189471,11.85,1.358,-2508,-2850,,
2023-09-23 09:29:00,189472,11.89,1.406,-2506,-2850,,
2023-09-23 09:30:00,189473,11.9,1.412,-2505,-2850,,
2023-09-23 09:31:00,189474,11.86,1.374,-2505,-2849,,
2023-09-23 09:32:00,189475,11.7,1.313,-2506,-2847,,
2023-09-23 09:33:00,189476,11.91,1.263,-2510,-2848,,
2023-09-23 09:34:00,189477,11.89,1.243,-2511,-2848,,
2023-09-23 09:35:00,189478,11.59,1.253,-2510,-2849,,
2023-09-23 09:36:00,189479,11.85,1.283,-2510,-2848,,
2023-09-23 09:37:00,189480,11.9,1.318,-2509,-2849,,
2023-09-23 09:38:00,189481,11.88,1.343,-2508,-2850,,
2023-09-23 09:39:00,189482,11.64,1.354,-2507,-2850,,
2023-09-23 09:40:00,189483,11.91,1.363,-2507,-2850,,
2023-09-23 09:41:00,189484,11.9,1.374,-2507,-2850,,
2023-09-23 09:42:00,189485,11.66,1.383,-2506,-2851,,
2023-09-23 09:43:00,189486,11.74,1.381,-2507,-2851,,
2023-09-23 09:44:00,189487,11.69,1.368,-2507,-2851,,
2023-09-23 09:45:00,189488,11.88,1.357,-2509,-2852,,
2023-09-23 09:46:00,189489,11.9,1.354,-2508,-2852,,
2023-09-23 09:47:00,189490,11.86,1.367,-2506,-2850,,
2023-09-23 09:48:00,189491,11.59,1.391,-2504,-2847,,
2023-09-23 09:49:00,189492,11.91,1.409,-2504,-2847,,
2023-09-23 09:50:00,189493,11.89,1.42,-2505,-2847,,
2023-09-23 09:51:00,189494,11.06,1.419,-2504,-2847,,
2023-09-23 09:52:00,189495,11.7,1.403,-2504,-2847,,
2023-09-23 09:53:00,189496,11.9,1.384,-2504,-2847,,
2023-09-23 09:54:00,189497,11.89,1.37,-2505,-2847,,
2023-09-23 09:55:00,189498,11.26,1.352,-2506,-2847,,
2023-09-23 09:56:00,189499,11.23,1.329,-2507,-2848,,
2023-09-23 09:57:00,189500,11.23,1.318,-2508,-2847,,
2023-09-23 09:58:00,189501,11.7,1.337,-2509,-2849,,
2023-09-23 09:59:00,189502,11.89,1.39,-2506,-2849,,
2023-09-23 10:00:00,189503,11.9,1.454,-2502,-2848,,
2023-09-23 10:01:00,189504,11.88,1.501,-2502,-2848,,
2023-09-23 10:02:00,189505,11.65,1.517,-2502,-2849,,
2023-09-23 10:03:00,189506,11.9,1.519,-2502,-2849,,
2023-09-23 10:04:00,189507,11.89,1.519,-2500,-2848,,
2023-09-23 10:05:00,189508,11.63,1.527,-2498,-2847,,
2023-09-23 10:06:00,189509,11.81,1.549,-2501,-2849,,
2023-09-23 10:07:00,189510,11.9,1.581,-2500,-2850,,
2023-09-23 10:08:00,189511,11.88,1.608,-2497,-2848,,
2023-09-23 10:09:00,189512,10.48,1.623,-2496,-2847,,
2023-09-23 10:10:00,189513,10.58,1.625,-2497,-2847,,
2023-09-23 10:11:00,189514,11.89,1.624,-2497,-2847,,
2023-09-23 10:12:00,189515,11.92,1.636,-2496,-2848,,
2023-09-23 10:13:00,189516,11.83,1.651,-2497,-2847,,
2023-09-23 10:14:00,189517,11.72,1.635,-2496,-2847,,
2023-09-23 10:15:00,189518,11.77,1.585,-2497,-2847,,
2023-09-23 10:16:00,189519,11.76,1.563,-2495,-2845,,
2023-09-23 10:17:00,189520,11.71,1.577,-2497,-2845,,
2023-09-23 10:18:00,189521,11.71,1.561,-2500,-2847,,
2023-09-23 10:19:00,189522,11.72,1.515,-2502,-2848,,
2023-09-23 10:20:00,189523,11.82,1.487,-2502,-2848,,
2023-09-23 10:21:00,189524,11.9,1.49,-2501,-2847,,
2023-09-23 10:22:00,189525,11.88,1.518,-2501,-2847,,
2023-09-23 10:23:00,189526,11.19,1.564,-2498,-2847,,
2023-09-23 10:24:00,189527,11.89,1.623,-2494,-2845,,
2023-09-23 10:25:00,189528,11.9,1.679,-2499,-2844,,
2023-09-23 10:26:00,189529,11.73,1.723,-2513,-2847,,
2023-09-23 10:27:00,189530,11.74,1.75,-2516,-2849,,
2023-09-23 10:28:00,189531,11.9,1.795,-2515,-2849,,
2023-09-23 10:29:00,189532,11.9,1.892,-2515,-2850,,
2023-09-23 10:30:00,189533,11.52,1.999,-2515,-2851,,
2023-09-23 10:31:00,189534,11.89,2.06,-2514,-2851,,
2023-09-23 10:32:00,189535,11.9,2.077,-2513,-2850,,
2023-09-23 10:33:00,189536,11.76,2.092,-2512,-2849,,
2023-09-23 10:34:00,189537,11.81,2.096,-2514,-2850,,
2023-09-23 10:35:00,189538,11.92,2.075,-2515,-2851,,
2023-09-23 10:36:00,189539,11.92,2.049,-2513,-2850,,
2023-09-23 10:37:00,189540,11.08,2.031,-2512,-2849,,
2023-09-23 10:38:00,189541,10.65,2.041,-2514,-2850,,
2023-09-23 10:39:00,189542,11.16,2.122,-2513,-2850,,
2023-09-23 10:40:00,189543,11.9,2.262,-2511,-2849,,
2023-09-23 10:41:00,189544,11.9,2.358,-2512,-2850,,
2023-09-23 10:42:00,189545,11.36,2.38,-2512,-2851,,
2023-09-23 10:43:00,189546,11.5,2.366,-2512,-2852,,
2023-09-23 10:44:00,189547,11.9,2.31,-2512,-2852,,
2023-09-23 10:45:00,189548,11.89,2.223,-2511,-2850,,
2023-09-23 10:46:00,189549,11.66,2.189,-2513,-2851,,
2023-09-23 10:47:00,189550,11.91,2.193,-2513,-2851,,
2023-09-23 10:48:00,189551,11.9,2.238,-2512,-2851,,
2023-09-23 10:49:00,189552,11.59,2.284,-2512,-2851,,
2023-09-23 10:50:00,189553,11.17,2.312,-2511,-2850,,
2023-09-23 10:51:00,189554,11.9,2.341,-2511,-2850,,
2023-09-23 10:52:00,189555,11.89,2.38,-2509,-2848,,
2023-09-23 10:53:00,189556,11.5,2.38,-2510,-2849,,
2023-09-23 10:54:00,189557,11.91,2.317,-2510,-2849,,
2023-09-23 10:55:00,189558,11.9,2.248,-2510,-2848,,
2023-09-23 10:56:00,189559,11.83,2.221,-2509,-2846,,
2023-09-23 10:57:00,189560,11.75,2.26,-2510,-2846,,
2023-09-23 10:58:00,189561,11.91,2.336,-2511,-2848,,
2023-09-23 10:59:00,189562,11.89,2.392,-2509,-2847,,
2023-09-23 11:00:00,189563,11.07,2.497,-2511,-2849,,
2023-09-23 11:01:00,189564,11.7,2.604,-2510,-2850,,
2023-09-23 11:02:00,189565,11.9,2.595,-2509,-2850,,
2023-09-23 11:03:00,189566,11.86,2.535,-2509,-2850,,
2023-09-23 11:04:00,189567,11.55,2.456,-2508,-2849,,
2023-09-23 11:05:00,189568,11.91,2.331,-2510,-2850,,
2023-09-23 11:06:00,189569,11.9,2.22,-2513,-2851,,
2023-09-23 11:07:00,189570,11.63,2.141,-2513,-2851,,
2023-09-23 11:08:00,189571,11.78,2.135,-2513,-2850,,
2023-09-23 11:09:00,189572,11.9,2.145,-2514,-2851,,
2023-09-23 11:10:00,189573,11.89,2.123,-2513,-2851,,
2023-09-23 11:11:00,189574,11.66,2.318,-2510,-2848,,
2023-09-23 11:12:00,189575,11.91,2.536,-2508,-2847,,
2023-09-23 11:13:00,189576,11.9,2.616,-2506,-2847,,
2023-09-23 11:14:00,189577,11.49,2.494,-2507,-2847,,
2023-09-23 11:15:00,189578,11.46,2.39,-2509,-2848,,
2023-09-23 11:16:00,189579,11.9,2.395,-2512,-2850,,
2023-09-23 11:17:00,189580,11.89,2.431,-2512,-2851,,
2023-09-23 11:18:00,189581,10.82,2.472,-2510,-2850,,
2023-09-23 11:19:00,189582,11.91,2.524,-2508,-2849,,
2023-09-23 11:20:00,189583,11.9,2.543,-2510,-2850,,
2023-09-23 11:21:00,189584,11.73,2.513,-2510,-2850,,
2023-09-23 11:22:00,189585,11.66,2.403,-2508,-2848,,
2023-09-23 11:23:00,189586,11.92,2.261,-2509,-2848,,
2023-09-23 11:24:00,189587,11.91,2.177,-2511,-2848,,
2023-09-23 11:25:00,189588,11.45,2.206,-2512,-2848,,
2023-09-23 11:26:00,189589,11.81,2.229,-2512,-2849,,
2023-09-23 11:27:00,189590,11.9,2.251,-2510,-2847,,
2023-09-23 11:28:00,189591,11.75,2.313,-2511,-2848,,
2023-09-23 11:29:00,189592,10.5,2.43,-2510,-2848,,
2023-09-23 11:30:00,189593,10.5,2.558,-2508,-2848,,
2023-09-23 11:31:00,189594,11.65,2.639,-2509,-2849,,
2023-09-23 11:32:00,189595,11.9,2.65,-2508,-2849,,
2023-09-23 11:33:00,189596,11.87,2.651,-2507,-2848,,
2023-09-23 11:34:00,189597,11.65,2.629,-2507,-2848,,
2023-09-23 11:35:00,189598,11.91,2.654,-2506,-2847,,
2023-09-23 11:36:00,189599,11.9,2.707,-2506,-2847,,
2023-09-23 11:37:00,189600,11.71,2.75,-2507,-2849,,
2023-09-23 11:38:00,189601,11.29,2.763,-2507,-2849,,
2023-09-23 11:39:00,189602,11.87,2.727,-2508,-2850,,
2023-09-23 11:40:00,189603,11.91,2.71,-2510,-2852,,
2023-09-23 11:41:00,189604,11.9,2.784,-2510,-2853,,
2023-09-23 11:42:00,189605,11.7,2.905,-2508,-2852,,
2023-09-23 11:43:00,189606,11.9,2.933,-2506,-2850,,
2023-09-23 11:44:00,189607,11.9,2.77,-2506,-2849,,
2023-09-23 11:45:00,189608,11.81,2.604,-2507,-2848,,
2023-09-23 11:46:00,189609,11.69,2.552,-2507,-2848,,
2023-09-23 11:47:00,189610,11.75,2.615,-2507,-2848,,
2023-09-23 11:48:00,189611,11.76,2.735,-2506,-2846,,
2023-09-23 11:49:00,189612,11.72,2.868,-2506,-2847,,
2023-09-23 11:50:00,189613,11.86,2.996,-2505,-2847,,
2023-09-23 11:51:00,189614,11.9,2.956,-2502,-2845,,
2023-09-23 11:52:00,189615,11.9,2.775,-2504,-2845,,
2023-09-23 11:53:00,189616,11.68,2.594,-2507,-2847,,
2023-09-23 11:54:00,189617,11.75,2.38,-2510,-2848,,
2023-09-23 11:55:00,189618,11.9,2.205,-2511,-2848,,
2023-09-23 11:56:00,189619,11.89,2.136,-2512,-2849,,
2023-09-23 11:57:00,189620,10.84,2.17,-2512,-2849,,
2023-09-23 11:58:00,189621,11.91,2.26,-2511,-2849,,
2023-09-23 11:59:00,189622,11.9,2.318,-2510,-2848,,
2023-09-23 12:00:00,189623,11.7,2.313,-2512,-2849,,
2023-09-23 12:01:00,189624,11.33,2.301,-2509,-2848,,
2023-09-23 12:02:00,189625,11.9,2.317,-2507,-2845,,
2023-09-23 12:03:00,189626,11.9,2.332,-2509,-2846,,
2023-09-23 12:04:00,189627,11.9,2.324,-2509,-2847,,
2023-09-23 12:05:00,189628,11.47,2.328,-2511,-2848,,
2023-09-23 12:06:00,189629,11.69,2.317,-2511,-2849,,
2023-09-23 12:07:00,189630,11.88,2.268,-2511,-2848,,
2023-09-23 12:08:00,189631,11.9,2.22,-2511,-2849,,
2023-09-23 12:09:00,189632,11.66,2.146,-2512,-2849,,
2023-09-23 12:10:00,189633,11.91,2.04,-2511,-2848,,
2023-09-23 12:11:00,189634,11.9,1.955,-2514,-2849,,
2023-09-23 12:12:00,189635,11.81,1.92,-2514,-2849,,
2023-09-23 12:13:00,189636,11.86,1.921,-2515,-2850,,
2023-09-23 12:14:00,189637,11.91,1.916,-2516,-2852,,
2023-09-23 12:15:00,189638,11.9,1.896,-2515,-2851,,
2023-09-23 12:16:00,189639,11.71,1.882,-2516,-2852,,
2023-09-23 12:17:00,189640,11.37,1.873,-2516,-2852,,
2023-09-23 12:18:00,189641,11.69,1.868,-2516,-2852,,
2023-09-23 12:19:00,189642,11.91,1.855,-2516,-2851,,
2023-09-23 12:20:00,189643,11.9,1.829,-2516,-2851,,
2023-09-23 12:21:00,189644,11.64,1.835,-2516,-2851,,
2023-09-23 12:22:00,189645,11.63,1.879,-2516,-2851,,
2023-09-23 12:23:00,189646,11.9,1.921,-2515,-2851,,
2023-09-23 12:24:00,189647,11.89,1.945,-2515,-2851,,
2023-09-23 12:25:00,189648,11.57,1.946,-2513,-2849,,
2023-09-23 12:26:00,189649,11.75,1.901,-2514,-2849,,
2023-09-23 12:27:00,189650,11.9,1.843,-2514,-2849,,
2023-09-23 12:28:00,189651,11.9,1.794,-2516,-2849,,
2023-09-23 12:29:00,189652,11.51,1.77,-2518,-2851,,
2023-09-23 12:30:00,189653,11.92,1.757,-2517,-2851,,
2023-09-23 12:31:00,189654,11.9,1.719,-2515,-2849,,
2023-09-23 12:32:00,189655,11.46,1.747,-2515,-2849,,
2023-09-23 12:33:00,189656,10.94,1.735,-2515,-2848,,
2023-09-23 12:34:00,189657,11.69,1.705,-2515,-2849,,
2023-09-23 12:35:00,189658,11.91,1.636,-2504,-2850,,
2023-09-23 12:36:00,189659,11.9,1.548,-2501,-2850,,
2023-09-23 12:37:00,189660,11.81,1.467,-2502,-2850,,
2023-09-23 12:38:00,189661,11.46,1.401,-2504,-2849,,
2023-09-23 12:39:00,189662,11.92,1.354,-2506,-2849,,
2023-09-23 12:40:00,189663,11.89,1.34,-2505,-2848,,
2023-09-23 12:41:00,189664,11.67,1.356,-2504,-2846,,
2023-09-23 12:42:00,189665,11.89,1.414,-2505,-2847,,
2023-09-23 12:43:00,189666,11.9,1.522,-2501,-2847,,
2023-09-23 12:44:00,189667,11.66,1.623,-2496,-2846,,
2023-09-23 12:45:00,189668,11.87,1.713,-2502,-2845,,
2023-09-23 12:46:00,189669,11.88,1.72,-2512,-2846,,
2023-09-23 12:47:00,189670,11.89,1.561,-2502,-2848,,
2023-09-23 12:48:00,189671,11.67,1.408,-2502,-2847,,
2023-09-23 12:49:00,189672,11.91,1.331,-2506,-2848,,
2023-09-23 12:50:00,189673,11.9,1.37,-2506,-2848,,
2023-09-23 12:51:00,189674,11.78,1.486,-2502,-2847,,
2023-09-23 12:52:00,189675,11.85,1.52,-2502,-2848,,
2023-09-23 12:53:00,189676,11.91,1.464,-2501,-2848,,
2023-09-23 12:54:00,189677,11.9,1.387,-2504,-2848,,
2023-09-23 12:55:00,189678,11.73,1.428,-2505,-2849,,
2023-09-23 12:56:00,189679,11.33,1.574,-2499,-2848,,
2023-09-23 12:57:00,189680,11.72,1.661,-2496,-2847,,
2023-09-23 12:58:00,189681,11.89,1.635,-2498,-2847,,
2023-09-23 12:59:00,189682,11.9,1.546,-2499,-2848,,
2023-09-23 13:00:00,189683,11.79,1.536,-2503,-2850,,
2023-09-23 13:01:00,189684,11.48,1.597,-2499,-2850,,
2023-09-23 13:02:00,189685,11.9,1.689,-2500,-2849,,
2023-09-23 13:03:00,189686,11.89,1.768,-2513,-2850,,
2023-09-23 13:04:00,189687,11.66,1.7,-2515,-2851,,
2023-09-23 13:05:00,189688,11.91,1.638,-2502,-2851,,
2023-09-23 13:06:00,189689,11.9,1.629,-2496,-2849,,
2023-09-23 13:07:00,189690,11.7,1.647,-2497,-2849,,
2023-09-23 13:08:00,189691,11.77,1.689,-2504,-2849,,
2023-09-23 13:09:00,189692,11.9,1.833,-2513,-2849,,
2023-09-23 13:10:00,189693,11.89,1.935,-2516,-2851,,
2023-09-23 13:11:00,189694,11.69,1.922,-2516,-2852,,
2023-09-23 13:12:00,189695,11.64,1.94,-2515,-2851,,
2023-09-23 13:13:00,189696,11.9,1.991,-2514,-2850,,
2023-09-23 13:14:00,189697,11.91,2.03,-2515,-2851,,
2023-09-23 13:15:00,189698,11.9,2.031,-2514,-2851,,
2023-09-23 13:16:00,189699,11.8,1.982,-2513,-2850,,
2023-09-23 13:17:00,189700,11.29,1.875,-2513,-2849,,
2023-09-23 13:18:00,189701,11.9,1.815,-2514,-2849,,
2023-09-23 13:19:00,189702,11.89,1.862,-2515,-2850,,
2023-09-23 13:20:00,189703,11.65,2.008,-2514,-2850,,
2023-09-23 13:21:00,189704,11.9,2.223,-2512,-2850,,
2023-09-23 13:22:00,189705,11.9,2.494,-2510,-2849,,
2023-09-23 13:23:00,189706,11.4,2.756,-2507,-2848,,
2023-09-23 13:24:00,189707,11.53,2.881,-2506,-2849,,
2023-09-23 13:25:00,189708,11.9,2.902,-2506,-2849,,
2023-09-23 13:26:00,189709,11.89,2.945,-2508,-2851,,
2023-09-23 13:27:00,189710,11.65,2.954,-2508,-2852,,
2023-09-23 13:28:00,189711,11.81,2.872,-2506,-2850,,
2023-09-23 13:29:00,189712,11.79,2.547,-2505,-2847,,
2023-09-23 13:30:00,189713,11.72,2.27,-2510,-2849,,
2023-09-23 13:31:00,189714,11.81,2.114,-2513,-2850,,
2023-09-23 13:32:00,189715,11.91,2.077,-2513,-2849,,
2023-09-23 13:33:00,189716,11.9,2.161,-2513,-2850,,
